Record_ID,Record_Type,Detection_Method,Anomaly_Category,Affected_Columns,Observed_Value,Expected_Condition,Severity,Explanation,Rule_ID,Source_Dataset,Detection_Timestamp
PA301946,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 21.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (21.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA300918,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 22.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (22.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA300671,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA301477,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 23.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (23.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA301588,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA300130,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 5.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (5.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA301803,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 20.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (20.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA301069,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA300512,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 5.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (5.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA301134,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 4.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (4.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA301517,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 5.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (5.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA301628,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA300285,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 21.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (21.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.953852
PA300872,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 6.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (6.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA300770,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 20.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (20.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA301366,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 4.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (4.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA301659,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 19.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (19.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA300368,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 10.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (10.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA301717,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 4.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (4.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA301620,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 20.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (20.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA301082,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 6.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (6.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA301578,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 4.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (4.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA300773,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 21.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (21.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA300600,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 38.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (38.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA300441,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 19.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (19.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA300834,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 4.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (4.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.954853
PA301761,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.955854
PA300742,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 21.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (21.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.955854
PA300488,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 19.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (19.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.955854
PA301314,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.955854
PA301026,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.955854
PA301656,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 24.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (24.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.955854
PA300598,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956365
PA301257,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956365
PA301274,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 8.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (8.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956365
PA301181,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956365
PA301739,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956365
PA300177,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956365
PA300437,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 20.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (20.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956365
PA300795,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 25.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (25.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301595,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 21.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (21.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301856,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA300670,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 4.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (4.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301049,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 26.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (26.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301126,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 26.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (26.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301238,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 17.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (17.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301408,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 17.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (17.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301953,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA300547,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 6.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (6.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301359,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301528,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 20.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (20.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.956873
PA301265,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 4.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (4.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA300172,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA300668,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA301433,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA301381,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA301342,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA300503,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA300072,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA301938,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA300792,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 19.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (19.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA300673,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 24.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (24.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA301446,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA300678,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.957893
PA300236,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 21.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (21.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA301559,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA300783,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA300119,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 17.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (17.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA301743,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 22.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (22.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA301663,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA300567,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA301990,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 15.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (15.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA301077,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 26.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (26.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA301379,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.958886
PA301637,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 17.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (17.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
PA301434,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
PA301575,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 22.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (22.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
PA300632,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 4.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (4.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
PA301603,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 32.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (32.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
PA301059,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 12.0, SLA_Target = 3",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (12.0 days) exceeded the authorization SLA target days (3 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
PA300973,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 16.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (16.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
PA300395,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 18.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (18.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
PA301229,PRIOR_AUTH,Rule-Based,SLA Violation,"Processing_Latency_Days, SLA_Target_Days","Latency = 17.0, SLA_Target = 14",Processing_Latency_Days <= SLA_Target_Days,MEDIUM,Processing latency (17.0 days) exceeded the authorization SLA target days (14 days).,R_SLA_001,authorization_cleaned.csv,2026-08-15T02:04:36.959887
